team__displayName,team__abbrName,team__logoId,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,rushTotalAtt,rushTotalBrokenTackles,rushTotalFum,rushTotalLongest,rushTotalTDs,rushTotal20PlusYds,rushTotalYdsAfterContact,rushTotalYds,rushAvgYdsAfterContact,rushAvgYdsPerAtt,rushAvgYdsPerGame
Saints,NO,26,HB,554175322,Myles Batten,2,0,3842,14,4,8.30,8,1,0,5,1,0,8,23,2.00,2.88,2.74
Saints,NO,26,WR,554174629,A.T. Perry,4,0,2352,17,1,0.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,TE,554175493,Brayden Willis,4,0,2479,85,2,-0.20,1,2,0,0,0,0,0,-2,0.00,-2.00,-0.41
Saints,NO,26,HB,554174349,Kendre Miller,4,0,2310,34,11,29.30,53,7,0,8,2,0,13,148,1.18,2.79,11.25
Saints,NO,26,QB,554175495,Malik Willis,5,0,2039,7,6,35.80,35,2,0,19,1,0,10,133,1.67,3.80,10.28
Saints,NO,26,WR,554174578,Joshua Palmer,6,0,1248,5,1,1.60,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,TE,554173897,Juwan Johnson,7,0,399,83,4,39.80,0,3,1,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,WR,554174557,K.J. Osborn,7,0,502,81,1,5.80,0,1,1,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,HB,554174882,Miles Sanders,8,0,9619,6,17,72.20,232,30,1,59,1,2,76,1050,4.47,4.53,54.24
Saints,NO,26,QB,554175385,Deshaun Watson,10,0,8769,2,13,83.38,91,10,0,16,5,0,8,356,0.62,3.91,22.02
Saints,NO,26,FB,554173526,C.J. Ham,11,0,9195,33,5,2.30,4,1,0,13,1,0,6,19,1.20,4.75,0.78
Saints,NO,26,WR,554173714,DeAndre Hopkins,13,0,5873,88,6,41.00,7,2,0,8,0,0,0,23,0.00,3.29,2.53
Seahawks,SEA,27,HB,554173949,Damien Dotson,1,0,3402,16,2,10.10,6,1,0,24,1,1,13,41,6.50,6.83,2.20
Seahawks,SEA,27,TE,554173896,Chris Donaldson,2,0,3807,18,4,25.70,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,QB,554172524,Deontae Sapp,3,0,3657,1,14,100.06,34,1,4,24,2,3,18,159,1.29,4.68,12.94
Seahawks,SEA,27,WR,554175038,Jaxon Smith-Njigba,4,0,2401,11,9,59.70,2,15,1,6,0,0,2,6,0.22,3.00,0.28
Seahawks,SEA,27,HB,554172900,Zach Charbonnet,4,0,1919,26,13,67.40,118,13,2,61,8,6,167,725,12.85,6.14,33.60
Seahawks,SEA,27,HB,554173593,Hassan Haskins,5,0,1760,25,1,0.70,1,0,0,7,0,0,0,7,0.00,7.00,10.80
Seahawks,SEA,27,HB,554175338,Kenneth Walker III,5,0,2005,9,10,43.60,93,18,1,27,4,5,133,535,13.30,5.75,61.09
Seahawks,SEA,27,WR,554174401,Skyy Moore,5,0,1858,24,3,15.90,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,TE,554174590,Colby Parkinson,7,0,504,84,1,15.10,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,FB,554173423,Reggie Gilliam,7,0,1432,41,4,2.80,4,0,0,6,0,0,3,21,0.75,5.25,1.17
Seahawks,SEA,27,WR,554174336,D.K. Metcalf,8,0,9569,14,9,56.40,2,10,0,8,0,0,0,6,0.00,3.00,0.25
Steelers,PIT,28,WR,554175554,Rashaud Bentley,1,0,3400,87,2,5.60,0,4,1,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,HB,554174344,Darnell Morton,2,0,3851,20,4,7.70,8,3,0,6,1,0,4,17,1.00,2.12,3.35
Steelers,PIT,28,HB,554172843,LaMichael Reynolds,2,0,4222,26,15,51.40,98,12,0,15,6,0,31,392,2.07,4.00,24.21
Steelers,PIT,28,TE,554175376,Darnell Washington,4,0,2453,80,3,20.90,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,WR,554174649,George Pickens,5,0,1888,14,8,54.20,8,3,0,8,0,0,0,21,0.00,2.62,1.00
Steelers,PIT,28,FB,554173720,Zander Horvath,5,0,2533,48,2,0.90,1,2,0,3,0,0,0,3,0.00,3.00,0.10
Steelers,PIT,28,HB,554173575,Najee Harris,6,0,1308,22,17,72.00,209,41,2,57,9,3,165,949,9.71,4.54,45.97
Steelers,PIT,28,WR,554174340,Jakobi Meyers,7,0,9570,16,2,13.80,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,QB,554175141,Tua Tagovailoa,7,0,600,1,14,67.92,54,1,2,10,2,0,2,242,0.14,4.48,11.99
Steelers,PIT,28,WR,554172985,Amari Cooper,12,0,7060,2,2,43.70,0,7,1,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,QB,554174702,Doug Dorsey,1,0,3958,13,2,-0.50,5,0,0,0,0,0,0,-5,0.00,-1.00,-2.25
Texans,HOU,31,WR,554173234,Cole Bryant,2,0,3761,81,6,23.50,0,6,3,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,WR,554172833,Jay Devine,3,0,3410,2,4,28.10,3,2,0,6,1,0,5,10,1.25,3.33,0.31
Texans,HOU,31,FB,554173718,Reggie Harper,3,0,4080,43,1,0.50,1,0,0,5,0,0,2,5,2.00,5.00,0.33
Texans,HOU,31,QB,554174079,Trey Lance,6,0,1368,15,15,72.88,31,2,1,18,2,0,7,126,0.47,4.06,5.04
Texans,HOU,31,WR,554174942,Laviska Shenault Jr,7,0,565,11,13,74.10,21,7,2,70,1,5,43,376,3.31,17.90,20.65
Texans,HOU,31,HB,554173831,Josh Jacobs,8,0,9520,8,14,148.40,199,30,2,67,14,7,282,1110,20.14,5.58,79.90
Texans,HOU,31,TE,554173264,Noah Fant,8,0,9452,87,4,23.30,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,HB,554173995,Alvin Kamara,9,0,8617,41,9,23.20,20,4,0,10,2,0,20,58,2.22,2.90,2.99
Texans,HOU,31,HB,554172918,Nick Chubb,9,1,8846,21,12,37.90,69,10,0,52,4,1,83,372,6.92,5.39,18.08
Texans,HOU,31,HB,554173677,Nyheim Hines,9,0,8925,28,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,TE,554175351,Darren Waller,11,0,7365,12,1,7.70,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,WR,554173251,Mike Evans,13,0,6407,3,5,4.50,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,QB,554172726,Teddy Bridgewater,13,0,6359,0,5,-1.10,11,0,0,0,0,0,0,-11,0.00,-1.00,-1.04
Titans,TEN,29,HB,554174116,Darryl Shields,1,0,4069,28,14,83.30,213,21,3,35,9,4,230,973,16.43,4.57,69.51
Titans,TEN,29,WR,554175608,Koren Quick,1,0,3762,4,6,23.70,4,4,0,0,0,0,0,-13,0.00,-3.25,-0.80
Titans,TEN,29,QB,554173503,Zach Cody,1,0,4062,19,15,88.64,48,1,3,15,5,0,14,122,0.93,2.54,6.06
Titans,TEN,29,HB,554174844,Jojo Levy,2,0,4222,30,2,8.00,7,0,0,71,0,1,10,80,5.00,11.43,40.00
Titans,TEN,29,WR,554173494,Marcus Elliott,2,0,3410,83,1,-4.00,0,0,2,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,WR,554175233,Dexter Whitfield,3,0,3770,86,4,2.10,1,4,1,10,0,0,1,10,0.25,10.00,1.45
Titans,TEN,29,QB,554173402,Joshua Thomas,3,0,3666,17,3,6.40,6,0,0,7,1,0,0,4,0.00,0.67,4.00
Titans,TEN,29,TE,554175432,Josh Whyle,4,0,2475,81,1,0.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,TE,554174087,Sam LaPorta,4,0,2286,87,5,37.90,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,HB,554175052,Tyjae Spears,4,0,2405,32,17,104.40,137,17,2,59,11,7,205,846,12.06,6.18,41.12
Titans,TEN,29,TE,554174529,Chigoziem Okonkwo,5,7,1869,85,3,0.00,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,TE,554173649,Connor Heyward,5,0,1764,89,1,0.20,1,0,0,2,0,0,-1,2,-1.00,2.00,2.00
Titans,TEN,29,HB,554173593,Hassan Haskins,5,0,1760,25,2,16.70,4,2,0,36,2,1,41,47,20.50,11.75,13.34
Titans,TEN,29,WR,554172802,Treylon Burks,5,0,1226,16,4,21.60,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,QB,554173878,Colin LaMontagne,1,0,4204,6,2,14.38,5,1,1,7,0,0,2,8,1.00,1.60,4.50
Vikings,MIN,30,WR,554175122,Derrick Overstreet,1,0,3638,80,2,0.00,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,HB,554173874,Randy Finney,1,0,3809,28,17,72.80,181,32,1,83,9,3,137,862,8.06,4.76,57.04
Vikings,MIN,30,FB,554174016,Hunter Taylor,2,0,3362,48,4,30.60,3,1,0,2,3,0,2,4,0.50,1.33,0.15
Vikings,MIN,30,WR,554174713,Jameel Wilds,2,0,3846,16,5,11.70,0,5,1,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,QB,554172911,Brad Bradley,3,0,3360,4,13,52.36,43,6,2,23,2,2,39,201,3.00,4.67,11.85
Vikings,MIN,30,HB,554174915,LaDarius Davis,3,0,3926,34,17,89.40,73,12,1,49,14,3,90,335,5.29,4.59,19.01
Vikings,MIN,30,WR,554172433,Jordan Addison,4,0,813,3,11,52.50,5,6,4,8,0,0,0,28,0.00,5.60,1.61
Vikings,MIN,30,HB,554173091,Tyrion Davis-Price,5,0,1328,32,1,6.20,1,0,0,2,1,0,0,2,0.00,2.00,2.00
Vikings,MIN,30,QB,554173346,Feleipe Franks,6,0,874,15,4,14.32,7,0,2,6,0,0,0,14,0.00,2.00,1.15
Vikings,MIN,30,WR,554173070,Gabe Davis,7,0,238,89,4,43.40,3,2,0,3,0,0,0,5,0.00,1.67,0.30
Vikings,MIN,30,WR,554172854,Parris Campbell,8,0,9413,88,1,6.10,0,0,1,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,TE,554173683,T.J. Hockenson,8,0,9503,87,7,25.10,0,13,0,0,0,0,0,0,0.00,0.00,0.00
